Name,Straße,Straße2,PLZ,Stadt,Telefon,Land,Bankleitzahl (BIC)
LGT Bank (Schweiz) AG,Piazza A. Manzoni 2a,,6901,Lugano,091 912 69 69,Schweiz,BLFLCHBBXXX
LGT Bank (Schweiz) AG,Glärnischstrasse 36,,8027,Zürich,044 250 81 81,Schweiz,BLFLCHBBXXX
LGT Bank (Schweiz) AG,Rue du Rhône 21,,1204,Genève,022 318 65 00,Schweiz,BLFLCHBBXXX
LGT Bank AG,,Postfach 85,9490,Vaduz,235 11 22,Schweiz,BLFLLI2XXXX
LGT Bank AG,,Postfach 85,9490,Vaduz,235 11 22,Schweiz,BLFLLI2XXXX
"LGT Bank AG, Zweigniederlassung Österreich",Bankgasse 9,,1010,Wien,235 21 54,Schweiz,BLFLATWWXXX
Liechtensteinische Landesbank Aktiengesellschaft,Städtle 44,Postfach 384,9490,Vaduz,236 88 11,Schweiz,LILALI2XXXX
Liechtensteinische Landesbank Aktiengesellschaft,Städtle 44,Postfach 384,9490,Vaduz,236 88 11,Schweiz,LILALI2XXXX
Lienhardt & Partner Privatbank Zürich AG,Rämistrasse 23,Postfach,8024,Zürich,044 268 61 61,Schweiz,RBABCH22830
Lienhardt & Partner Privatbank Zürich AG,Rämistrasse 23,Postfach,8024,Zürich,044 268 61 61,Schweiz,RBABCH22830
Loomis Schweiz SA,Peter Merian-Strasse 50,,4052,Basel,043 488 90 00,Schweiz,VIMMCHZZXXX
Luzerner Kantonalbank AG,Pilatusstrasse 12,Postfach 3367,6002,Luzern,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Pilatusstrasse 12,Postfach 3367,6002,Luzern,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Seestrasse 6,Postfach148,6353,Weggis,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Claridenstrasse 22,Postfach 6018,8002,Zürich,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Vorstadt 11,Postfach 3164,6130,Willisau,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Hauptstrasse 31,Postfach 166,6170,Schüpfheim,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Rothorn-Center 3,Postfach 145,6174,Sörenberg,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Oberstadt 7,Postfach 637,6210,Sursee,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Bahnhofstrasse 28,Postfach 637,6210,Sursee,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Brauiplatz 2,Postfach 63,6281,Hochdorf,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Hauptstrasse 48,Postfach 363,6260,Reiden,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Gerliswilstrasse 4,Postfach 1544,6020,Emmenbrücke 1,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Erlenstrasse 4,Postfach 49,6020,Emmenbrücke 2,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Flecken 23,Postfach 356,6023,Rothenburg,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Schachenstrasse 6,Postfach 1461,6011,Kriens,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Gemeindehausplatz 3,Postfach 281,6048,Horw,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Zürichstrasse 12,Postfach 6616,6006,Luzern,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Zentralstrasse 14,Postfach 357,6031,Ebikon,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Bahnhofstrasse 16,Postfach 362,6037,Root,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Hauptstrasse 52,Postfach 592,6045,Meggen,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Langensandstrasse 23,Postfach 3350,6002,Luzern 14,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Fanghöfli 6,Postfach 141,6014,Luzern,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Menznauerstrasse 11,Postfach 265,6110,Wolhusen,041 206 64 64,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Fläcke 15,Postfach 217,6215,Beromünster,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Luzernerstrasse 8,Postfach 357,6285,Hitzkirch,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Stadtstrasse 2,Postfach 95,6204,Sempach,0844 822 811,Schweiz,LUKBCH2260A
Luzerner Kantonalbank AG,Hellbühlerstrasse 10,Postfach 280,6017,Ruswil,0844 822 811,Schweiz,LUKBCH2260A
"Maerki, Baumann & Co. AG",Dreikönigstrasse 6,Postfach 4688,8022,Zürich,044 286 25 25,Schweiz,MAEBCHZZXXX
"Maerki, Baumann & Co. AG",Dreikönigstrasse 6,Postfach 4688,8022,Zürich,044 286 25 25,Schweiz,MAEBCHZZXXX
Mason Privatbank Liechtenstein AG,Austrasse 51,Postfach 1621,9490,Vaduz,237 07 07,Schweiz,RAIBLI22XXX
Mason Privatbank Liechtenstein AG,Austrasse 51,Postfach 1621,9490,Vaduz,237 07 07,Schweiz,RAIBLI22XXX
MBaer Merchant Bank AG,Holbeinstrasse 25,,8008,Zürich,044 265 85 88,Schweiz,MBMECHZZXXX
Mercantil Bank (Schweiz) AG,Kasernenstrasse 1,Postfach 9758,8036,Zürich,0433 444 555,Schweiz,BAMRCHZZXXX
Mercantil Bank (Schweiz) AG,Kasernenstrasse 1,Postfach 9758,8036,Zürich,0433 444 555,Schweiz,BAMRCHZZXXX
Migros Bank AG,,Postfach,8010,Zürich,044 229 81 11,Schweiz,MIGRCHZZXXX
Migros Bank AG,,Postfach,8010,Zürich,044 229 81 11,Schweiz,MIGRCHZZXXX
Migros Bank AG,Poststrasse 6,,3400,Burgdorf,034 421 60 60,Schweiz,MIGRCHZZ80A
Migros Bank AG,Oberdorfstrasse 22,,8820,Wädenswil,0848 845 400,Schweiz,MIGRCHZZ80A
Migros Bank AG,Bachstrasse 15,,5600,Lenzburg,062 886 50 70,Schweiz,MIGRCHZZXXX
Migros Bank AG,Bahnhofplatz 4,,5001,Aarau,0848 845 400,Schweiz,MIGRCHZZXXX
Migros Bank AG,Murtenstrasse 143,,3008,Bern,084 884 54 00,Schweiz,MIGRCHZZXXX
Migros Bank AG,Grosspeteranlage 29,,4052,Basel,044 839 83 20,Schweiz,MIGRCHZZXXX
Migros Bank AG,Rhonesandstrasse 6,,3900,Brig,044 839 83 20,Schweiz,MIGRCHZZXXX
Migros Bank AG,Centralweg 6,Zentrum Oberdorf,8910,Affoltern am Albis,044 839 83 20,Schweiz,MIGRCHZZXXX
Mirabaud & Cie (Europe) SA,"25, avenue de la Liberté",,1931,Luxembourg,27 12 83 00,Schweiz,MIRALULLXXX
Mirabaud & Cie SA,"29, boulevard Georges-Favon",Case postale 5815,1211,Genève 11,058 816 22 22,Schweiz,MIRACHGGXXX
Mirabaud & Cie SA,"29, boulevard Georges-Favon",Case postale 5815,1211,Genève 11,058 816 22 22,Schweiz,MIRACHGGXXX
NBK Banque Privée (Suisse) SA,Quai du Mont-Blanc 21,Case postale 1923,1211,Genève 1,022 906 43 43,Schweiz,NBOKCHGGXXX
NBK Banque Privée (Suisse) SA,Quai du Mont-Blanc 21,Case postale 1923,1211,Genève 1,022 906 43 43,Schweiz,NBOKCHGGXXX
Neue Aargauer Bank AG,Hauptsitz Bahnhofstrasse 49,Postfach,5001,Aarau,062 838 80 80,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Bahnhofplatz 1,Postfach 560,5600,Lenzburg,062 888 55 55,Schweiz,AHHBCH2256A
Neue Aargauer Bank AG,Shopping Center,Postfach 342,8957,Spreitenbach,056 418 55 11,Schweiz,AHHBCH2289F
Neue Aargauer Bank AG,Landstrasse 81,Postfach 3224,5430,Wettingen,056 437 15 11,Schweiz,AHHBCH2254C
Neue Aargauer Bank AG,Pilatusstrasse 5,Postfach 63,4663,Aarburg,062 787 47 47,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Schulthess-Allee 1,Postfach 285,5201,Brugg AG,056 462 71 11,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Bahnhofplatz 1,Postfach,5600,Lenzburg 2,062 888 55 55,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Zentralstrasse 53,Postfach 1512,5610,Wohlen AG,056 618 51 11,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Landstrasse 81,Postfach,5430,Wettingen 3,056 437 15 11,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Handelshof,Postfach 764,5734,Reinach AG,062 765 11 11,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Bahnhofstrasse 49,Postfach 3422,5001,Aarau,062 838 80 80,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Bahnhofplatz 1,Postfach,5401,Baden,056 204 11 11,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Hauptsitz Bahnhofstrasse 49,Postfach,5001,Aarau,062 838 80 80,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Bahnhofstrasse 49,Postfach 3422,5001,Aarau,062 838 80 80,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Schulthess-Allee 1,Postfach 285,5201,Brugg AG,056 462 71 11,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Bahnhofplatz 1,Postfach,5401,Baden,056 204 11 11,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Bahnhofplatz 1,Postfach 930,5401,Baden,056 204 11 11,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Zollrain 9,Postfach 464,4310,Rheinfelden,061 836 72 72,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Zentralstrasse 53,Postfach,5610,Wohlen AG,056 618 51 11,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Vordere Hauptgasse 68,Postfach 655,4800,Zofingen,062 745 15 15,Schweiz,AHHBCH22XXX
Neue Aargauer Bank AG,Service-Center Brugg,Postfach 285,5201,Brugg AG,056 462 71 00,Schweiz,AHHBCH22XXX
Neue Bank AG,Marktgass 20,Postfach 1533,9490,Vaduz,236 08 08,Schweiz,NBANLI22XXX
Neue Bank AG,Marktgass 20,Postfach 1533,9490,Vaduz,236 08 08,Schweiz,NBANLI22XXX
Nidwaldner Kantonalbank,Stansstaderstrasse 54,Postfach 544,6371,Stans,041 619 22 22,Schweiz,NIKACH22XXX
Nidwaldner Kantonalbank,Stansstaderstrasse 54,Postfach 544,6371,Stans,041 619 22 22,Schweiz,NIKACH22XXX
Nidwaldner Kantonalbank,Dorfstrasse 47,Postfach,6375,Beckenried,041 624 49 10,Schweiz,NIKACH22XXX
Nidwaldner Kantonalbank,Beckenriederstrasse 7,Postfach,6374,Buochs,041 624 49 20,Schweiz,NIKACH22XXX
Nidwaldner Kantonalbank,Stanserstrasse 4,Postfach,6373,Ennetbürgen,041 624 49 60,Schweiz,NIKACH22XXX
Nidwaldner Kantonalbank,EKZ Länderpark,Postfach,6371,Stans,041 619 18 50,Schweiz,NIKACH22XXX
Nidwaldner Kantonalbank,Stanserstrasse 10,Postfach,6362,Stansstad,041 619 18 30,Schweiz,NIKACH22XXX
Nidwaldner Kantonalbank,Hauptstrasse 20,Postfach,6386,Wolfenschiessen,041 629 70 40,Schweiz,NIKACH22XXX
Nomura Bank (Switzerland) Ltd,,Postfach,8021,Zürich,044 295 71 11,Schweiz,NBSZCHZZXXX
Nomura Bank (Switzerland) Ltd,,Postfach,8021,Zürich,044 295 71 11,Schweiz,NBSZCHZZXXX
Notenstein La Roche Privatbank AG,Bohl 17,Postfach,9004,St. Gallen,071 242 50 00,Schweiz,WEGECH2GXXX
NPB Neue Privat Bank AG,Limmatquai 1 / am Bellevue,,8024,Zürich,044 265 11 88,Schweiz,NEPICHZZXXX
NPB Neue Privat Bank AG,Limmatquai 1 / am Bellevue,,8024,Zürich,044 265 11 88,Schweiz,NEPICHZZXXX
Obwaldner Kantonalbank,,Postfach,6061,Sarnen 1,041 666 22 11,Schweiz,OBWKCH22XXX
Obwaldner Kantonalbank,,Postfach,6061,Sarnen 1,041 666 22 11,Schweiz,OBWKCH22XXX
ODDO BHF (Schweiz) AG,Schulhausstrasse 6,Postfach,8027,Zürich,044 209 75 11,Schweiz,BHFBCHZZXXX
One Swiss Bank SA,"9, chemin des Mines",Case postale 3,1211,Genève 21,022 360 91 00,Schweiz,BQBHCHGGXXX
One Swiss Bank SA,"9, chemin des Mines",Case postale 3,1211,Genève 21,022 360 91 00,Schweiz,BQBHCHGGXXX
One Swiss Bank SA,Piazza Manzoni 8,,6900,Lugano,091 912 62 22,Schweiz,ARNECH22XXX
Piguet Galland & Cie SA,Rue de la Plaine 14,Case postale 575,1401,Yverdon-les-Bains,024 423 43 00,Schweiz,PIGUCH22XXX
Piguet Galland & Cie SA,Rue de la Plaine 14,Case postale 575,1401,Yverdon-les-Bains,024 423 43 00,Schweiz,PIGUCH22XXX
Piguet Galland & Cie SA,"5, Place de l'Université",Case postale 3456,1211,Genève,022 322 88 00,Schweiz,PIGUCH22XXX
Piguet Galland & Cie SA,Rue du Grand-Chêne 8,Case postale 3492,1002,Lausanne,021 310 10 10,Schweiz,PIGUCH22XXX
Piguet Galland & Cie SA,Via S. Balestra 17,Case postale 2840,6901,Lugano,091 913 44 50,Schweiz,PIGUCH22XXX
PKB PRIVATBANK AG,Tödistrasse 47,Postfach,8022,Zürich,044 204 34 34,Schweiz,PKBSCH2269A
PKB PRIVATBANK SA,Via Serafina Balestra 1,Casella postale,6901,Lugano,091 913 35 35,Schweiz,PKBSCH22XXX
PKB PRIVATBANK SA,Via Serafina Balestra 1,Casella postale,6901,Lugano,091 913 35 35,Schweiz,PKBSCH22XXX
PKB PRIVATBANK SA,"12, Charles Galland",Case postale,1206,Genève,022 346 91 55,Schweiz,PKBSCH2212A
PostFinance AG,Mingerstrasse 20,,3030,Bern,0848 800 007,Schweiz,POFICHBEXXX
PostFinance AG,Mingerstrasse 20,,3030,Bern,0848 800 007,Schweiz,POFICHBEXXX
Privatbank Bellerive AG,,Postfach,8034,Zürich,044 388 64 64,Schweiz,PRBECHZZXXX
Privatbank Bellerive AG,,Postfach,8034,Zürich,044 388 64 64,Schweiz,PRBECHZZXXX
Privatbank IHAG Zürich AG,,Postfach,8022,Zürich,044 205 11 11,Schweiz,IHZUCHZZXXX
Privatbank IHAG Zürich AG,,Postfach,8022,Zürich,044 205 11 11,Schweiz,IHZUCHZZXXX
Privatbank Von Graffenried AG,,Postfach,3001,Bern,031 320 52 22,Schweiz,GRAFCH22XXX
Privatbank Von Graffenried AG,,Postfach,3001,Bern,031 320 52 22,Schweiz,GRAFCH22XXX
QNB (Suisse) SA,Quai du Mont-Blanc 1,,1201,Genève,022 907 70 70,Schweiz,QNBACHGGXXX
QNB (Suisse) SA,Quai du Mont-Blanc 1,,1201,Genève,022 907 70 70,Schweiz,QNBACHGGXXX
Quilvest (Switzerland) Ltd.,Stockerstrasse 23,,8002,Zürich,044 224 44 44,Schweiz,QVCHCHZHXXX
Quilvest (Switzerland) Ltd.,Stockerstrasse 23,,8002,Zürich,044 224 44 44,Schweiz,QVCHCHZHXXX
Quintet Private Bank (Schweiz) AG,Bahnhofstrasse 13,,8001,Zürich,044 267 67 67,Schweiz,BELLCHZZXXX
Quintet Private Bank (Schweiz) AG,Bahnhofstrasse 13,,8001,Zürich,044 267 67 67,Schweiz,BELLCHZZXXX
Rahn+Bodmer Co.,,Postfach 4522,8022,Zürich,044 639 11 11,Schweiz,RAHNCHZZXXX
Raiffeisen,Raiffeisenplatz,Postfach,9001,St. Gallen,071 225 88 88,Schweiz,RAIFCH22XXX
Raiffeisen,Raiffeisenplatz,Postfach,9001,St. Gallen,071 225 88 88,Schweiz,RAIFCH22XXX
Raiffeisen Schweiz,Raiffeisenplatz,Postfach,9001,St. Gallen,071 225 88 88,Schweiz,RAIFCH22XXX
"RAIFFEISEN SCHWEIZ, FIRMENKUNDEN",Raiffeisenplatz 4,,9001,St. Gallen,071 225 88 88,Schweiz,RAIFCH22E91
"Raiffeisen Schweiz, Niederlassung Basel",St. Jakobs-Strasse 7,Postfach,4052,Basel,061 226 27 28,Schweiz,RAIFCH22E86
"Raiffeisen Schweiz, Niederlassung Basel",Baselstrasse 56,,4125,Riehen,061 226 27 28,Schweiz,RAIFCH22E86
"Raiffeisen Schweiz, Niederlassung Bern",Waisenhausplatz 26,,3011,Bern,031 326 05 05,Schweiz,RAIFCH22E88
"Raiffeisen Schweiz, Niederlassung Bern",Brünnenstrasse 123,,3018,Bern,031 326 05 05,Schweiz,RAIFCH22E88
"Raiffeisen Schweiz, Niederlassung Bern",Thunstrasse 72,,3074,Muri b. Bern,031 326 05 05,Schweiz,RAIFCH22E88
"Raiffeisen Schweiz, Niederlassung St. Gallen",Vadianstrasse 17,Postfach,9001,St. Gallen,071 226 60 00,Schweiz,RAIFCH22005
"Raiffeisen Schweiz, Niederlassung Zürich",Limmatquai 68,Postfach,8022,Zürich,043 244 78 78,Schweiz,RAIFCH22E87
"Raiffeisen Schweiz, Niederlassung Zürich",Schaffhauserstrasse 336,,8050,Zürich,043 244 83 20,Schweiz,RAIFCH22E87
"Raiffeisen Schweiz, Niederlassung Zürich",Albisstrasse 39,,8038,Zürich,043 244 83 40,Schweiz,RAIFCH22E87
"Raiffeisen Schweiz, Niederlassung Zürich",Birmensdorferstrasse 170,,8003,Zürich,043 244 83 00,Schweiz,RAIFCH22E87
"Raiffeisen Schweiz, Niederlassung Zürich","Kreuzplatz, Zeltweg 93",,8032,Zürich,043 244 83 60,Schweiz,RAIFCH22E87
"Raiffeisen Schweiz, Niederlassung Zürich",Limmatalstrasse 181,,8049,Zürich,043 244 83 80,Schweiz,RAIFCH22E87
"Raiffeisen Schweiz, Zweigniederlassung Thalwil",Gotthardstrasse 20/22,Postfach,8800,Thalwil,044 723 80 80,Schweiz,RAIFCH22E90
"Raiffeisen Schweiz, Zweigniederlassung Thalwil",Bahnhofplatz 1,Postfach 378,8134,Adliswil,044 723 80 80,Schweiz,RAIFCH22E90
"Raiffeisen Schweiz, Zweigniederlassung Winterthur",Bahnhofplatz 15,Postfach 2235,8401,Winterthur,052 269 55 55,Schweiz,RAIFCH22E85
Raiffeisenbank Aadorf,Gemeindeplatz 3,,8355,Aadorf,052 368 00 00,Schweiz,RAIFCH22D77
Raiffeisenbank Aadorf,Obergasse 1,,8353,Elgg,052 368 00 00,Schweiz,RAIFCH22D77
Raiffeisenbank Aadorf,Dorfstrasse 47,,8542,Wiesendangen,052 368 00 00,Schweiz,RAIFCH22D77
Raiffeisenbank Aarau-Lenzburg,Kasinostrasse 37,,5000,Aarau,062 888 83 83,Schweiz,RAIFCH22698
Raiffeisenbank Aarau-Lenzburg,Muhenstrasse 1,Postfach 21,5036,Oberentfelden,062 888 83 83,Schweiz,RAIFCH22698
Raiffeisenbank Aarau-Lenzburg,Hauptstrasse 56,,5742,Kölliken,062 888 83 83,Schweiz,RAIFCH22698
Raiffeisenbank Aarau-Lenzburg,Bahnhofstrasse 41,,5600,Lenzburg,062 888 83 83,Schweiz,RAIFCH22698
Raiffeisenbank Aarau-Lenzburg,Postweg 1,,5722,Gränichen,062 888 83 83,Schweiz,RAIFCH22698
Raiffeisenbank Aare-Langete,Breitenstrasse 2,,4629,Fulenbach,062 917 11 00,Schweiz,RAIFCH22914
Raiffeisenbank Aare-Langete,Hauptstrasse 145,,4853,Murgenthal,062 917 11 00,Schweiz,RAIFCH22914
Raiffeisenbank Aare-Langete,Mühleweg 11,,4900,Langenthal,062 917 11 00,Schweiz,RAIFCH22914
Raiffeisenbank Aare-Langete,Neue Strasse 2,,4703,Kestenholz,062 917 11 00,Schweiz,RAIFCH22914
Raiffeisenbank Aare-Langete,Hauptstrasse 28,,4628,Wolfwil,062 917 11 00,Schweiz,RAIFCH22914
Raiffeisenbank Aare-Reuss,Lenzburgerstrasse 38,Postfach 248,5507,Mellingen,056 481 99 99,Schweiz,RAIFCH22704
Raiffeisenbank Aare-Reuss,Wydenstrasse 9,,5242,Lupfig,056 481 99 99,Schweiz,RAIFCH22704
Raiffeisenbank Aare-Reuss,Oberdorfstrasse 8,,5107,Schinznach Dorf,056 463 51 00,Schweiz,RAIFCH22704
Raiffeisenbank Aare-Reuss,Hegi 360,,5112,Thalheim AG,056 481 99 99,Schweiz,RAIFCH22704
Raiffeisenbank Aare-Reuss,Bruggerstrasse 3,,5103,Wildegg,062 887 10 20,Schweiz,RAIFCH22704
Raiffeisenbank Aare-Reuss,Dorfstrasse 10b,,5102,Rupperswil,056 481 99 99,Schweiz,RAIFCH22704
Raiffeisenbank Aare-Rhein,Schulweg 1,Postfach 45,5316,Leuggern,056 265 16 00,Schweiz,RAIFCH22701
Raiffeisenbank Aare-Rhein,Baslerstrasse 2A,,5330,Bad Zurzach,056 265 16 40,Schweiz,RAIFCH22701
Raiffeisenbank Aare-Rhein,Leuggernstrasse 487,,5325,Leibstadt,056 265 16 70,Schweiz,RAIFCH22701
Raiffeisenbank Abtwil AG,Schulhausstr. 2,Postfach 152,5646,Abtwil AG,041 787 15 17,Schweiz,RAIFCH22670
Raiffeisenbank Adligenswil-Udligenswil-Meggen,Dorfstrasse 2,Postfach 429,6043,Adligenswil,041 375 81 11,Schweiz,RAIFCH22B68
Raiffeisenbank Adligenswil-Udligenswil-Meggen,Luzernerstrasse 2,,6045,Meggen,041 379 01 01,Schweiz,RAIFCH22B68
Raiffeisenbank Aesch-Pfeffingen,Hauptstrasse 107,Postfach 460,4147,Aesch BL,061 756 50 50,Schweiz,RAIFCH22779
Raiffeisenbank Aeschi- Buchsi,Luzernstr. 5,,4556,Aeschi SO,062 956 70 70,Schweiz,RAIFCH22928
Raiffeisenbank Aletsch-Goms,Furkastrasse 469,,3998,Reckingen VS,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Furkastrasse 743,,3985,Münster VS,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Bahnhofstrasse 1,,3988,Obergesteln,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Furkastrasse 44,,3984,Fiesch,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Dorf,,3997,Bellwald,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Dorfplatz,,3995,Ernen,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Furkastrasse 106,,3982,Bitsch,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Chalet Raiffeisen,,3992,Bettmeralp,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Dorfplatz,,3993,Grengiols,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Furkastrasse 34,,3983,Mörel,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Aletsch-Goms,Haus Diana,,3987,Riederalp,027 974 14 14,Schweiz,RAIFCH22539
Raiffeisenbank Allschwil-Schönenbuch,Baslerstrasse 70,Postfach,4123,Allschwil,061 487 80 80,Schweiz,RAIFCH22775
Raiffeisenbank am Bichelsee,Tösstalstrasse 64,,8488,Turbenthal,052 397 02 00,Schweiz,RAIFCH22D78
Raiffeisenbank am Bichelsee,Hauptstrasse 10,,8363,Bichelsee,071 973 93 73,Schweiz,RAIFCH22D78
Raiffeisenbank am Bichelsee,Bahnhofstrasse 44,,8360,Eschlikon TG,071 973 70 40,Schweiz,RAIFCH22D78
Raiffeisenbank am Lindenberg,Sinserstrasse 2,,5644,Auw,056 677 81 10,Schweiz,RAIFCH22669
Raiffeisenbank am Lindenberg,Wiggwilerstrasse 1,,5637,Beinwil,056 677 81 10,Schweiz,RAIFCH22669
Raiffeisenbank am Ricken,Rössligass 3,Postfach 42,8733,Eschenbach SG,055 286 24 00,Schweiz,RAIFCH22C98
Raiffeisenbank am Ricken,Poststrasse 12,,8725,Ernetschwil,055 286 24 00,Schweiz,RAIFCH22C98
Raiffeisenbank am Ricken,Rickenstrasse 30,,8735,St. Gallenkappel,055 286 24 00,Schweiz,RAIFCH22C98
Raiffeisenbank am Ricken,Hauptstrasse 41,,8716,Schmerikon,055 286 24 00,Schweiz,RAIFCH22C98
Raiffeisenbank am Ricken,Dorfstrasse 21,,8638,Goldingen,055 286 24 00,Schweiz,RAIFCH22C98
Raiffeisenbank am Ricken,Bahnhofstrasse 37,,8636,Wald ZH,055 286 24 00,Schweiz,RAIFCH22C98
Raiffeisenbank Amriswil-Dozwil-Sommeri,Kirchstrasse 13,,8580,Amriswil,071 414 75 75,Schweiz,RAIFCH22D73
Raiffeisenbank an der Limmat,Bahnhofstrasse 5,,8953,Dietikon,044 744 54 54,Schweiz,RAIFCH22666
Raiffeisenbank an der Limmat,Zürcherstrasse 18,,8952,Schlieren,044 744 54 54,Schweiz,RAIFCH22666
Raiffeisenbank Andwil-Arnegg,Arneggerstr. 9,Postfach 18,9204,Andwil SG,071 388 10 10,Schweiz,RAIFCH22C53
Raiffeisenbank Appenzell,Hauptgasse 41,Postfach 241,9050,Appenzell,071 788 80 80,Schweiz,RAIFCH22A23
Raiffeisenbank Appenzell,"Am Bahnhof, Ebni 3",,9053,Teufen AR,071 335 03 70,Schweiz,RAIFCH22A23
Raiffeisenbank Appenzell,Dorfstrasse 49,,9108,Gonten,071 795 40 80,Schweiz,RAIFCH22A23
Raiffeisenbank Appenzeller Hinterland,Platz 7,Postfach,9100,Herisau,071 354 80 60,Schweiz,RAIFCH22A11
Raiffeisenbank Appenzeller Hinterland,Dorfstrasse 16,,9104,Waldstatt,071 354 86 30,Schweiz,RAIFCH22A11
Raiffeisenbank Appenzeller Hinterland,Herisauerstrasse 5,,9107,Urnäsch,071 354 86 20,Schweiz,RAIFCH22A11
Raiffeisenbank Arlesheim,Hauptstrasse 3,,4144,Arlesheim,061 465 74 74,Schweiz,RAIFCH22776
Raiffeisenbank Arlesheim,Emil Frey-Strasse 157,,4142,Münchenstein,061 465 74 74,Schweiz,RAIFCH22776
Raiffeisenbank Arlesheim,Hauptstrasse 81,,4132,Muttenz,061 465 74 74,Schweiz,RAIFCH22776
Raiffeisenbank Balsthal-Laupersdorf,Goldgasse 16,Postfach 244,4710,Balsthal,062 386 16 16,Schweiz,RAIFCH22930
Raiffeisenbank Balsthal-Laupersdorf,Unterdorfstrasse 35,,4712,Laupersdorf,062 386 16 16,Schweiz,RAIFCH22930
Raiffeisenbank Belalp-Simplon,Zentrum Kelchbach,Postfach 336,3904,Naters,027 922 40 40,Schweiz,RAIFCH22532
Raiffeisenbank Belalp-Simplon,Simplonstrasse 57,,3911,Ried-Brig,027 922 40 40,Schweiz,RAIFCH22532
Raiffeisenbank Belalp-Simplon,Alte Simplonstrasse 35,,3907,Simplon Dorf,027 922 40 40,Schweiz,RAIFCH22532
Raiffeisenbank Belalp-Simplon,Gliserallee 131,,3902,Glis,027 922 40 40,Schweiz,RAIFCH22532
Raiffeisenbank Belalp-Simplon,Furkastrasse 1,,3900,Brig/Brigue,027 922 40 40,Schweiz,RAIFCH22532
Raiffeisenbank Benken,Zentrumplatz 1,,8717,Benken SG,055 293 35 35,Schweiz,RAIFCH22C56
